target
0.020812969927823187
0.02060991189771148
0.019868128481589108
0.020527031069094447
0.020553250100455018
0.02023678878272598
0.020715744340407034
0.021233271360636793
0.020273288224559236
0.01997443908291132
0.019735917621324078
0.019099727568584
0.02017733772681415
0.019769866883815254
0.01983497615014229
0.019978901896759948
0.019775365708021582
0.019549435756935768
0.017793716973030366
0.01801135884125448
0.018677752580577134
0.018875232093378075
0.019186593052422977
0.019604344305894555
0.020094456898197142
0.019952762558503787
0.01968969562074918
0.019507357797791742
0.019718385138347394
0.02061533102881334
0.019553261025948863
0.019414674717328658
0.01883179935145857
0.01661481687905765
0.016807913271114427
0.016385221045167615
0.016098086789872297
0.017659354398945445
0.017198489175972144
0.016759380170510815
0.016935661317530853
0.01769577414767429
0.016927452927773593
0.01664645504152011
0.01622320496384223
0.016503963770782372
0.01301460119290129
0.012887889156842563
0.011739511521870171
0.012022262656421324
0.012544332183604127
0.012695828775143511
0.011576698509500405
0.011942649245086319
0.012011105621799792
0.009699846206847015
0.0099525530410245
0.01059456069038866
0.01217495464452731
0.012257038542099932
0.012175671882467256
0.014158117548502885
0.013899194652179127
0.013090229949014324
0.013410915001278651
0.012728104482441506
0.011870128520046434
0.012377215743594608
0.013022650196449673
0.014443976714127161
0.014736769179837683
0.014618584305953993
0.013747777753744183
0.013741721077806785
0.013381269166427175
0.013570540289470856
0.013637323110991122
0.013272488078867323
0.012681563709448854
0.012981927020081127
0.013758058164216868
0.012197826565501418
0.011460505963227677
0.011838968516210602
0.011978192369666315
0.012166985334083365
0.010942421091266847
0.01137348109317982
0.011715444204329462
0.012009272680397682
0.012494523993329473
0.013517384988809738
0.013219970323041737
0.013086245293792351
0.012905820105341437
0.012334181467197322
0.010450953716188783
0.009519580404605002
0.008750701332973237
0.010232275837606965
0.009983952124173646
0.00950356209061265
0.009696100630938358
0.008806327119871971
0.009498382038824102
0.008731814067221075
0.008379969011120942
0.007497447572558528
0.009226947325103358
0.01008189494952972
0.010773232630541904
0.011139661524754473
0.010130746822551112
0.010269333131171291
0.010657677629104708
0.010121661808645004
0.010168601047159848
0.011101966686354613
0.01132351351669629
0.010596074859373016
0.013030938279311396
0.01256696502526492
0.012855055597813523
0.012552460880256949
0.013255832220039487
0.012802219069570159
0.012821345414635636
0.013340067831431974
0.013314486344906933
0.013759412946992346
0.013350029469486904
0.014338223964536021
0.013852494492977624
0.013494353681626752
0.013277269665133705
0.013484790509094015
0.01347578518829237
0.014155487676056367
0.015784813196320822
0.016722561956259777
0.01644674412179487
0.01658254117175968
0.017242320383413837
0.016749657611769175
0.016281938781814092
0.016643028238029232
0.016780897308709443
0.01655624244729464
0.01709887279542284
0.01707886982620854
0.018066506469526587
