volume_lag_1,volume_lag_6,volume_lag_12,volume_lag_24,volume_lag_48,return_6h,return_12h,return_24h,momentum_6h,momentum_12h,momentum_24h,roc_24h,volume_std_6h,volume_std_12h,volume_std_24h,volume_mean_24h,volume_change_24h,sma_7,sma_14,sma_30,macd,bb_width,rsi_14,price_range,atr_14,vpt
0.08959195463522932,0.02598726071011483,0.039635649477979915,0.1098146673271419,0.15929161816950074,0.5286666830714453,0.5328960730498664,0.4508730515725093,0.48809505424462735,0.5978786147418761,0.5803952976904768,0.4508730578049517,0.0689296518231425,0.06729001560000489,0.06282095770951067,0.10862604045504998,0.0020002147264594873,0.011084459653250672,0.010346859885168825,0.009770140086124396,0.5384240114333791,0.008074353207289697,0.5828436488643205,0.0052621668349960606,0.013875828982399063,0.7555101501396092
0.05875999218717954,0.02397794192639858,0.05442527736701205,0.0573143020397393,0.06681250086953805,0.5100816245737572,0.5258776727368207,0.44669086883145454,0.4845535834141589,0.5964294588278566,0.5794643685756408,0.4466908750060873,0.06371919283979302,0.06741027499199023,0.062649355849934,0.10841817661908885,0.003615418973136957,0.011082134526678045,0.010366061452599875,0.009768766129046072,0.5378214954374618,0.007985964381480902,0.5115357728194021,0.006697821981043654,0.014490215985176589,0.7551402016548503
0.05534246907293683,0.019257669704222304,0.060010046504273024,0.04581581623443613,0.06617526321356598,0.5060358853835067,0.5008450082108153,0.45136017696983977,0.4837833344392108,0.5912795659102668,0.5805357171658991,0.45136018320901566,0.05681792315951368,0.06746487813843408,0.06380095001326366,0.10681516532985204,0.0025041499519743017,0.011008602398819428,0.010434512841838767,0.009776322892976847,0.5370016989071789,0.007816344745542075,0.5562975201484858,0.002569140515286195,0.013847201631015202,0.7550453347371089
0.030609368746067393,0.03247811976608087,0.05394517491478238,0.0561266533778247,0.055942461811589246,0.496052683437262,0.5045634658459281,0.4618964629565847,0.4818577120018402,0.5920520498479052,0.5828968446415169,0.4618964693414024,0.05633898459348039,0.06734555743671349,0.06398725306860498,0.10442895853741965,0.002235500416340348,0.01099755804759956,0.01053858240577799,0.009794390428556852,0.536648133973489,0.006827931644743357,0.5861092413556621,0.00290694172612089,0.01306325262388693,0.7551527465404556
0.0334906753724627,0.045274324312837906,0.05845305871948745,0.03515671211660493,0.04879625044884308,0.5287078495685175,0.5105608778876478,0.4620269702215208,0.48809505424462735,0.5932976053442525,0.5829228482480767,0.4620269766081424,0.06533791719025425,0.06782050535203016,0.06593784655570341,0.10302612857950827,0.002332946035941663,0.010918213103309397,0.010560862087072012,0.009826953211313192,0.5366536657019629,0.0067276409778078425,0.5183982507246722,0.0033198098726966085,0.012116347924265695,0.7552207367556559
0.021849220002656034,0.08959195463522932,0.036746267898762425,0.037748272873548865,0.07109884415603385,0.49144257095436145,0.5076440088280797,0.46685366055811306,0.48095350668342274,0.5926927923388147,0.5839993975596469,0.46685366701145325,0.04120903079117058,0.0694891812849286,0.06753221431884991,0.10158919824158641,0.002397051678517787,0.011014124574429353,0.01058050338505491,0.009822968735786045,0.5366504079046096,0.006515524669751713,0.5158442092620783,0.0028037246894768685,0.012120752132170898,0.7552251924661755
0.024117298547438177,0.05875999218717954,0.02598726071011483,0.02937520525058443,0.050734196446797525,0.5160878551294413,0.5155726749503007,0.4694022050244073,0.48570058460511445,0.5943395604229277,0.5845662761826477,0.4694022115129758,0.030675135739194594,0.0683495824310114,0.06696914824704688,0.10215478643359695,0.004423864191299495,0.010917341180844687,0.010637668356796168,0.009775635914437706,0.5370284227168461,0.0064173316809594426,0.5515374716587866,0.0036857611844342106,0.011711160796985918,0.7553665234712871
0.03474047447831652,0.05534246907293683,0.02397794192639858,0.04871036614596909,0.048211504822293284,0.5415045948001167,0.5200166362549312,0.4679512594765873,0.49053975751294127,0.5952677387976096,0.5842438314613078,0.46795126594509945,0.012489640386966521,0.0674709004604918,0.0679315234442788,0.09999346623000664,0.00217098393586107,0.010999883174172147,0.010715207510773418,0.00975571353680199,0.5378029848572092,0.0071456201545363985,0.5685048546494051,0.0029069417261207977,0.011693543965365042,0.7555099336104882
0.028207701940095944,0.030609368746067393,0.019257669704222304,0.07651143717916702,0.09330915531116661,0.5300707063529599,0.5098635021684372,0.4800471342598218,0.48835459466009906,0.5931538874023664,0.5869066007730178,0.48004714089553363,0.019226649510424427,0.0638595884431036,0.06290274823207843,0.09641149833637173,0.0020803676177440886,0.011058301979308868,0.010743496842942823,0.009732012777200854,0.5375291497686512,0.005866756796710548,0.5202054563404728,0.005318467036801966,0.012356377255099929,0.7551549641622801
0.04253225871342203,0.0334906753724627,0.03247811976608087,0.07553935075837082,0.05537193144322529,0.5178104472938829,0.49529619011883635,0.4779513300819736,0.4860271031923208,0.5901118576324411,0.5864437365762557,0.47795133668871526,0.01942068954268622,0.06360019736949477,0.05749696751275882,0.09207518551455231,0.0017041772248137144,0.011125149368271265,0.010740125575378604,0.009720402839888983,0.5370294379973246,0.0036744621654277144,0.49307547581960326,0.003000775395797215,0.012382802502531232,0.75506920158706
