timestamp,open,high,low,close,volume
2020-12-06 02:00:00,44671.579999999994,44676.76,44379.28,44402.22,23467.18497
2020-12-06 03:00:00,44395.560000000005,44475.479999999996,44006.32,44181.7,28712.06713
2020-12-06 04:00:00,44178.74,44405.920000000006,44132.86,44289.74,18045.14753
2020-12-06 05:00:00,44289.0,44326.0,44010.76,44143.22,19363.41399
2020-12-06 06:00:00,44143.96,44314.16,44033.7,44209.82,15104.22995
2020-12-06 07:00:00,44209.079999999994,44702.66,44117.32,44439.96,24939.57494
2020-12-06 08:00:00,44441.439999999995,44528.76,43665.18,43756.2,39081.33079
2020-12-06 09:00:00,43756.939999999995,43927.88,43364.0,43731.78,38586.85312
2020-12-06 10:00:00,43731.78,43830.2,43532.72,43710.32,17879.15321
2020-12-06 11:00:00,43705.14,43935.28,43568.979999999996,43901.24,15464.03746
2020-12-06 12:00:00,43899.020000000004,43899.020000000004,43438.0,43540.86,20323.47841
2020-12-06 13:00:00,43541.6,43679.24,43142.0,43476.479999999996,27846.61687
2020-12-06 14:00:00,43476.479999999996,44051.46,43426.9,44001.14,30687.45856
2020-12-06 15:00:00,44001.14,44158.76,43894.579999999994,44021.12,27602.39996
2020-12-06 16:00:00,44021.86,44269.020000000004,43796.16,43978.939999999995,29895.45522
2020-12-06 17:00:00,43980.420000000006,44164.68,43884.96,44060.34,18853.71745
2020-12-06 18:00:00,44061.82,44178.0,43936.76,44004.1,13380.86165
2020-12-06 19:00:00,44007.060000000005,44104.0,43831.68,44073.66,12358.76809
2020-12-06 20:00:00,44072.920000000006,44126.2,43974.5,44030.0,9957.6758
2020-12-06 21:00:00,44030.0,44340.8,43882.0,44315.64,16682.61013
2020-12-06 22:00:00,44315.64,44345.979999999996,43677.020000000004,43876.079999999994,23191.74067
2020-12-06 23:00:00,43876.82,44696.0,43865.72,44513.96,45735.08467
2020-12-07 00:00:00,44517.66,44633.1,44173.560000000005,44241.64,30051.58511
2020-12-07 01:00:00,44243.12,44337.1,43764.34,43998.18,28313.17088
2020-12-07 02:00:00,43998.18,44076.62,43829.46,43886.439999999995,15732.02011
2020-12-07 03:00:00,43889.4,44038.14,43764.34,44001.88,17197.67353
2020-12-07 04:00:00,44001.14,44159.5,43853.14,44113.62,11275.93694
2020-12-07 05:00:00,44113.62,44269.020000000004,44003.36,44120.28,12429.65555
2020-12-07 06:00:00,44120.28,44449.579999999994,44114.36,44267.54,17833.41716
2020-12-07 07:00:00,44266.8,44502.86,44229.060000000005,44451.8,14510.34827
2020-12-07 08:00:00,44451.060000000005,44465.86,44001.88,44146.920000000006,21796.91591
2020-12-07 09:00:00,44146.18,44165.420000000006,43884.22,44056.64,17662.42496
2020-12-07 10:00:00,44056.64,44070.7,43816.88,43910.86,18536.59106
2020-12-07 11:00:00,43910.86,44021.12,43660.0,43711.060000000005,20163.63408
2020-12-07 12:00:00,43705.14,44221.66,43660.0,44199.46,25308.85716
2020-12-07 13:00:00,44199.46,44213.520000000004,44029.26,44056.64,15486.02908
2020-12-07 14:00:00,44057.38,44178.0,43808.0,43970.8,20576.80197
2020-12-07 15:00:00,43970.060000000005,44120.28,43906.420000000006,43983.38,15668.1576
2020-12-07 16:00:00,43986.34,44078.1,43849.439999999995,43890.14,22634.33366
2020-12-07 17:00:00,43902.72,44018.9,43813.920000000006,43864.24,21838.49307
2020-12-07 18:00:00,43864.24,43907.9,43232.28,43380.28,59682.26763
2020-12-07 19:00:00,43378.060000000005,43578.6,43276.68,43460.939999999995,25702.36015
2020-12-07 20:00:00,43460.2,43542.34,43250.78,43407.66,23706.79714
2020-12-07 21:00:00,43407.66,43611.16,43299.62,43546.78,17641.0686
2020-12-07 22:00:00,43546.78,43742.14,43523.84,43711.8,9186.12131
2020-12-07 23:00:00,43711.060000000005,43888.66,43556.4,43754.72,15394.71496
2020-12-08 00:00:00,43753.979999999996,43755.46,43531.979999999996,43724.38,17429.71281
2020-12-08 01:00:00,43724.38,43753.979999999996,43483.88,43630.4,14965.2341
2020-12-08 02:00:00,43629.66,43668.14,43537.16,43577.12,10864.69065
2020-12-08 03:00:00,43576.38,43620.04,43330.7,43545.3,18693.21524
2020-12-08 04:00:00,43543.82,43725.12,43526.8,43637.060000000005,11782.29924
2020-12-08 05:00:00,43640.76,44030.0,43640.020000000004,44017.420000000006,16052.37133
2020-12-08 06:00:00,44017.420000000006,44030.0,43623.0,43738.439999999995,21464.41779
2020-12-08 07:00:00,43739.18,43797.64,43512.0,43521.62,16179.10442
2020-12-08 08:00:00,43521.62,43593.4,42983.64,43229.32,42717.91675
2020-12-08 09:00:00,43229.32,43276.68,42291.0,42456.76,87468.69298
2020-12-08 10:00:00,42456.76,42769.78,42234.020000000004,42594.4,46627.12825
2020-12-08 11:00:00,42590.7,42730.560000000005,42398.3,42460.46,28290.25613
2020-12-08 12:00:00,42454.54,42739.439999999995,42047.54,42385.72,61873.88462
2020-12-08 13:00:00,42385.72,42846.0,42384.24,42806.04,39143.35454
2020-12-08 14:00:00,42805.3,42991.04,42689.86,42690.6,27904.01035
2020-12-08 15:00:00,42690.6,42840.079999999994,42407.18,42485.62,22724.85876
2020-12-08 16:00:00,42485.62,42763.86,42195.54,42424.939999999995,34150.59384
2020-12-08 17:00:00,42424.939999999995,42717.24,42387.2,42684.68,18317.40996
2020-12-08 18:00:00,42683.939999999995,42695.78,42367.96,42386.46,15229.7686
2020-12-08 19:00:00,42383.5,42549.26,42231.8,42259.920000000006,18625.56098
2020-12-08 20:00:00,42259.18,42410.14,41619.079999999994,41757.46,58381.20014
2020-12-08 21:00:00,41757.46,42063.82,41440.0,41907.68,51347.86414
2020-12-08 22:00:00,41908.420000000006,42191.1,41070.0,41070.74,38132.30827
2020-12-08 23:00:00,41070.0,41366.0,40642.28,41065.560000000005,86077.15328
2020-12-09 00:00:00,41064.079999999994,41201.72,40678.54,40727.38,55730.22816
2020-12-09 01:00:00,40727.38,40962.7,40108.0,40502.420000000006,66622.88635
2020-12-09 02:00:00,40502.420000000006,40885.74,40343.32,40690.38,36994.59799
2020-12-09 03:00:00,40690.38,40885.0,40589.0,40856.88,17889.33112
2020-12-09 04:00:00,40856.14,40885.0,40435.82,40531.28,31081.15598
2020-12-09 05:00:00,40525.36,40699.26,40317.420000000006,40586.78,29595.09905
2020-12-09 06:00:00,40588.26,40803.6,40508.34,40659.3,17806.49951
2020-12-09 07:00:00,40663.74,40685.939999999995,39738.0,39837.16,56224.47979
2020-12-09 08:00:00,39843.82,40126.5,39251.82,40036.22,97376.08741
2020-12-09 09:00:00,40036.22,40715.54,40002.18,40617.12,62569.19068
2020-12-09 10:00:00,40617.12,41455.54,40447.66,41381.54,68651.99227
2020-12-09 11:00:00,41380.8,41861.060000000005,41181.0,41579.86,49462.93468
2020-12-09 12:00:00,41579.86,42032.0,41450.36,41455.54,46216.27286
2020-12-09 13:00:00,41455.54,42385.72,41434.82,42350.2,51765.2876
2020-12-09 14:00:00,42348.72,42688.38,42185.920000000006,42299.88,56329.51049
2020-12-09 15:00:00,42296.18,42370.18,41628.7,42012.020000000004,49905.77289
2020-12-09 16:00:00,42011.28,42162.979999999996,41606.5,42162.979999999996,29818.12286
2020-12-09 17:00:00,42162.979999999996,42532.24,41811.479999999996,42103.78,36796.27959
2020-12-09 18:00:00,42100.82,42399.78,41797.420000000006,41915.079999999994,28530.69598
2020-12-09 19:00:00,41914.34,42117.1,41906.2,42093.420000000006,15038.24898
2020-12-09 20:00:00,42089.72,42550.0,41927.66,42448.62,27474.20213
2020-12-09 21:00:00,42447.88,42777.920000000006,42350.2,42622.520000000004,31707.85911
2020-12-09 22:00:00,42621.04,42760.16,42365.74,42624.74,18662.02977
2020-12-09 23:00:00,42624.74,42712.8,42385.72,42408.66,14943.40213
2020-12-10 00:00:00,42416.8,42601.8,41958.0,41969.84,28994.797
2020-12-10 01:00:00,41969.1,42211.079999999994,41810.0,42155.579999999994,25073.16099
2020-12-10 02:00:00,42155.579999999994,42345.76,41848.479999999996,42051.24,16878.83219
2020-12-10 03:00:00,42051.24,42319.86,41921.0,42006.84,14459.33322
2020-12-10 04:00:00,42006.1,42293.96,41913.6,41974.28,16123.19722
2020-12-10 05:00:00,41972.060000000005,42032.74,41559.14,41719.72,32246.41075
2020-12-10 06:00:00,41721.2,41869.939999999995,41420.76,41450.36,25013.55828
2020-12-10 07:00:00,41451.1,41791.5,41428.16,41699.74,14982.81257
2020-12-10 08:00:00,41700.479999999996,42029.04,41641.28,41876.6,23512.83828
2020-12-10 09:00:00,41876.6,42090.46,41276.46,41301.62,37015.1297
2020-12-10 10:00:00,41303.84,41497.72,40936.8,41003.4,35456.01745
2020-12-10 11:00:00,40996.0,41399.3,40872.420000000006,41069.26,27084.46033
2020-12-10 12:00:00,41069.26,41355.64,40972.32,41201.72,19304.54429
2020-12-10 13:00:00,41198.020000000004,41538.420000000006,40782.14,41518.439999999995,40262.13176
2020-12-10 14:00:00,41524.36,41656.079999999994,40781.4,40891.66,42561.95032
2020-12-10 15:00:00,40894.62,41286.079999999994,40560.14,41265.36,44511.98421
2020-12-10 16:00:00,41265.36,41538.420000000006,41075.920000000006,41408.920000000006,39420.69062
2020-12-10 17:00:00,41408.920000000006,41480.7,41163.24,41362.3,19892.17738
2020-12-10 18:00:00,41362.3,41654.6,41309.76,41445.18,18710.80419
2020-12-10 19:00:00,41443.7,41852.18,41318.64,41844.78,20375.41085
2020-12-10 20:00:00,41844.78,42069.0,41744.88,41787.8,23927.30551
2020-12-10 21:00:00,41789.28,41892.88,41592.439999999995,41712.32,15703.74743
2020-12-10 22:00:00,41713.060000000005,41810.0,41502.16,41670.14,9671.38113
2020-12-10 23:00:00,41670.14,41771.520000000004,41255.0,41365.26,17231.83899
2020-12-11 00:00:00,41365.26,41499.2,40393.64,40599.36,49450.47617
2020-12-11 01:00:00,40595.66,40853.18,40056.939999999995,40410.66,62862.38108
2020-12-11 02:00:00,40409.920000000006,40547.560000000005,40108.0,40139.079999999994,52966.99588
2020-12-11 03:00:00,40140.560000000005,40587.520000000004,39969.62,40497.979999999996,38494.9591
2020-12-11 04:00:00,40501.68,40623.04,40237.5,40356.64,25085.84669
2020-12-11 05:00:00,40357.38,40552.0,40117.62,40293.0,26872.7221
2020-12-11 06:00:00,40292.26,40435.079999999994,40039.18,40263.4,23820.87911
2020-12-11 07:00:00,40270.060000000005,40336.66,39627.0,40084.32,47866.09659
2020-12-11 08:00:00,40080.62,40552.0,40071.74,40322.6,39391.93808
2020-12-11 09:00:00,40322.6,40329.26,39817.18,40071.0,24998.29484
2020-12-11 10:00:00,40071.0,40423.979999999996,39665.479999999996,39965.920000000006,37111.62085
2020-12-11 11:00:00,39965.920000000006,40108.0,39664.0,39876.38,30714.05189
2020-12-11 12:00:00,39880.82,40415.1,39739.479999999996,40249.34,33744.72453
2020-12-11 13:00:00,40249.34,40737.0,40210.12,40668.920000000006,35229.12228
2020-12-11 14:00:00,40668.920000000006,40975.28,40570.5,40906.46,39061.66081
2020-12-11 15:00:00,40913.86,41052.24,40791.76,41010.8,28218.44199
2020-12-11 16:00:00,41010.060000000005,41024.86,40482.439999999995,40603.8,25522.61555
2020-12-11 17:00:00,40603.8,40661.520000000004,40182.0,40327.78,28785.4547
2020-12-11 18:00:00,40327.78,40631.18,40219.0,40569.020000000004,21782.92757
2020-12-11 19:00:00,40569.76,40774.0,40384.76,40422.5,23778.81486
2020-12-11 20:00:00,40421.76,40615.64,40305.579999999994,40478.0,15215.85399
2020-12-11 21:00:00,40481.7,40680.020000000004,40284.12,40666.7,16800.65063
2020-12-11 22:00:00,40667.439999999995,40848.0,40515.74,40732.560000000005,19403.11868
2020-12-11 23:00:00,40735.520000000004,40761.420000000006,40226.4,40287.82,21742.1352
2020-12-12 00:00:00,40290.04,41141.78,40189.4,41081.1,49961.60605
2020-12-12 01:00:00,41082.579999999994,41228.36,40891.66,40913.12,21481.20446
2020-12-12 02:00:00,40911.64,41264.62,40903.5,41189.88,15621.72787
2020-12-12 03:00:00,41190.62,41195.060000000005,41005.62,41044.1,16257.10988
2020-12-12 04:00:00,41038.920000000006,41508.079999999994,40973.8,41420.76,30766.50082
2020-12-12 05:00:00,41423.72,41489.579999999994,41183.96,41200.24,22185.7041
2020-12-12 06:00:00,41202.46,41366.0,41078.88,41176.560000000005,16281.89962
2020-12-12 07:00:00,41177.3,41439.26,41174.34,41364.520000000004,14453.00732
2020-12-12 08:00:00,41362.3,41488.1,41144.74,41246.86,18841.94663
2020-12-12 09:00:00,41243.16,41396.34,41094.420000000006,41180.26,16172.13732
2020-12-12 10:00:00,41180.26,41276.46,40990.079999999994,41067.78,16055.71707
2020-12-12 11:00:00,41071.479999999996,41413.36,41028.560000000005,41402.26,18410.41136
2020-12-12 12:00:00,41403.74,41468.86,41179.520000000004,41236.5,16885.34372
2020-12-12 13:00:00,41237.24,41289.78,41092.2,41109.22,17834.75741
2020-12-12 14:00:00,41108.479999999996,41219.479999999996,40794.72,40992.3,34195.9429
2020-12-12 15:00:00,40989.34,41109.96,40811.0,41035.96,27614.66876
2020-12-12 16:00:00,41035.22,41133.64,40893.88,40939.76,17833.10584
2020-12-12 17:00:00,40944.939999999995,41218.0,40824.32,41161.76,18142.22
2020-12-12 18:00:00,41164.72,41849.96,41161.020000000004,41751.54,48126.42885
2020-12-12 19:00:00,41750.8,42143.0,41736.0,42091.2,40037.32288
2020-12-12 20:00:00,42091.939999999995,42389.420000000006,41906.939999999995,42026.82,32873.87221
2020-12-12 21:00:00,42027.560000000005,42305.8,42003.88,42189.62,23565.14562
2020-12-12 22:00:00,42193.32,42476.0,42138.560000000005,42251.78,18015.62855
2020-12-12 23:00:00,42251.78,42313.2,41940.24,42034.96,22300.54387
2020-12-13 00:00:00,42038.66,42156.32,41713.060000000005,41861.8,24092.59994
2020-12-13 01:00:00,41861.060000000005,41978.72,41764.86,41886.22,10028.2417
2020-12-13 02:00:00,41886.22,41931.36,41678.28,41916.560000000005,11703.64934
2020-12-13 03:00:00,41918.04,42017.939999999995,41803.34,41841.079999999994,12392.23977
2020-12-13 04:00:00,41843.3,42137.82,41747.84,42034.96,18510.8462
2020-12-13 05:00:00,42035.7,42319.12,42017.2,42111.920000000006,19522.36127
2020-12-13 06:00:00,42111.920000000006,42382.76,42106.74,42337.62,23113.86597
2020-12-13 07:00:00,42335.4,42920.0,42335.4,42847.479999999996,53750.77718
2020-12-13 08:00:00,42851.18,43216.0,42715.76,43016.939999999995,57231.12804
2020-12-13 09:00:00,43016.939999999995,43290.0,42771.26,43176.04,32948.14061
2020-12-13 10:00:00,43176.78,43418.76,43039.14,43198.979999999996,38058.53795
2020-12-13 11:00:00,43198.24,43429.12,43016.939999999995,43331.439999999995,29272.2704
2020-12-13 12:00:00,43333.66,43574.9,43164.2,43435.04,40687.82147
2020-12-13 13:00:00,43436.520000000004,43638.54,43217.479999999996,43347.72,28761.83008
2020-12-13 14:00:00,43347.72,43406.920000000006,43128.68,43313.68,21631.55596
2020-12-13 15:00:00,43314.420000000006,43418.020000000004,42894.84,43306.28,36104.02508
2020-12-13 16:00:00,43306.28,44030.0,43306.28,43907.16,61671.4509
2020-12-13 17:00:00,43906.420000000006,44019.64,43743.62,44015.2,24608.99736
2020-12-13 18:00:00,44002.62,44007.8,43734.0,43842.04,17426.43633
2020-12-13 19:00:00,43837.6,43956.0,43760.64,43798.38,14881.23218
2020-12-13 20:00:00,43798.38,43813.18,43318.12,43572.68,27326.59568
2020-12-13 21:00:00,43571.939999999995,43818.36,43560.84,43770.26,12262.03999
2020-12-13 22:00:00,43771.0,43825.76,43201.939999999995,43557.88,21558.77781
2020-12-13 23:00:00,43559.36,43908.64,43555.66,43711.8,20249.04037
2020-12-14 00:00:00,43719.939999999995,43734.74,43049.5,43251.520000000004,32127.62175
2020-12-14 01:00:00,43250.78,43400.26,43095.38,43310.72,21299.63384
2020-12-14 02:00:00,43311.46,43717.72,43155.32,43706.62,20056.1227
2020-12-14 03:00:00,43716.979999999996,43769.520000000004,43563.8,43695.520000000004,22881.14956
2020-12-14 04:00:00,43695.520000000004,43746.579999999994,43190.84,43315.16,27873.5633
2020-12-14 05:00:00,43315.16,43327.74,43134.6,43320.34,16152.20747
2020-12-14 06:00:00,43320.34,43533.46,43290.0,43529.020000000004,16156.25454
2020-12-14 07:00:00,43529.020000000004,43557.88,43274.46,43363.26,15219.63806
2020-12-14 08:00:00,43363.26,43608.939999999995,43336.62,43520.88,16931.08738
2020-12-14 09:00:00,43520.88,43571.2,43301.1,43461.68,13915.61991
2020-12-14 10:00:00,43462.420000000006,43518.66,42661.0,42800.86,37166.2837
2020-12-14 11:00:00,42800.12,42956.26,42594.4,42897.8,26366.7388
2020-12-14 12:00:00,42897.060000000005,43085.76,42698.0,42849.7,25487.58136
2020-12-14 13:00:00,42849.7,43142.0,42632.88,43073.920000000006,23721.5293
2020-12-14 14:00:00,43073.920000000006,43119.8,42801.6,43102.78,15762.82021
2020-12-14 15:00:00,43102.78,43539.38,43102.78,43202.68,33347.39911
2020-12-14 16:00:00,43202.68,43293.7,42972.54,43031.0,21722.03337
2020-12-14 17:00:00,43031.0,43124.24,42920.0,42994.74,12456.09288
2020-12-14 18:00:00,42994.74,43401.0,42994.74,43400.26,19235.17461
2020-12-14 19:00:00,43401.0,43401.0,43208.6,43306.28,15580.31183
2020-12-14 20:00:00,43304.8,43466.12,43144.96,43435.04,15636.87065
2020-12-14 21:00:00,43435.04,43503.12,43264.1,43378.8,16043.39111
2020-12-14 22:00:00,43379.54,43558.62,43344.76,43552.7,12311.26265
2020-12-14 23:00:00,43552.7,43568.979999999996,43300.36,43385.46,15561.63897
2020-12-15 00:00:00,43385.46,43642.24,43335.14,43575.64,19005.8415
2020-12-15 01:00:00,43578.6,43808.0,43463.16,43759.16,22430.87668
2020-12-15 02:00:00,43766.560000000005,44192.8,43763.6,43944.16,63117.93608
2020-12-15 03:00:00,43944.16,43978.2,43782.1,43864.979999999996,18782.95337
2020-12-15 04:00:00,43864.979999999996,43907.16,43115.36,43131.64,33630.99765
2020-12-15 05:00:00,43131.64,43345.5,42814.920000000006,43107.96,44911.68329
2020-12-15 06:00:00,43107.96,43281.12,43051.72,43261.14,16056.71611
2020-12-15 07:00:00,43264.84,43364.74,43118.32,43344.76,16725.54254
2020-12-15 08:00:00,43345.5,43364.0,43064.3,43213.04,16468.94551
2020-12-15 09:00:00,43213.04,43232.28,42928.14,43174.560000000005,25677.37781
2020-12-15 10:00:00,43174.560000000005,43601.54,42978.46,43489.8,36786.61196
2020-12-15 11:00:00,43489.060000000005,43505.34,43284.82,43333.66,17903.03064
2020-12-15 12:00:00,43326.26,43586.0,43281.86,43343.28,19018.83282
2020-12-15 13:00:00,43343.28,43445.4,43289.26,43440.96,13357.65332
2020-12-15 14:00:00,43440.22,43585.26,43106.479999999996,43216.0,28265.56049
2020-12-15 15:00:00,43215.26,43400.26,43196.76,43350.68,18411.29742
2020-12-15 16:00:00,43350.68,43445.4,43201.2,43348.46,22359.21224
2020-12-15 17:00:00,43346.24,43437.26,43290.0,43353.64,14235.63363
2020-12-15 18:00:00,43353.64,43615.6,43324.04,43588.22,21305.15859
2020-12-15 19:00:00,43588.96,43876.079999999994,43569.72,43828.72,30840.52599
2020-12-15 20:00:00,43830.939999999995,43894.579999999994,43679.979999999996,43717.72,21010.73022
2020-12-15 21:00:00,43718.46,43798.38,43369.18,43563.8,23941.70249
2020-12-15 22:00:00,43564.54,43628.920000000006,43457.979999999996,43539.38,9121.84669
2020-12-15 23:00:00,43538.64,43645.2,43311.46,43559.36,15903.85307
2020-12-16 00:00:00,43569.72,43617.82,43159.020000000004,43300.36,24413.2996
2020-12-16 01:00:00,43299.62,43377.32,43087.979999999996,43279.64,19009.18846
2020-12-16 02:00:00,43279.64,43409.88,43264.84,43343.28,15080.83578
2020-12-16 03:00:00,43343.28,43363.26,43130.16,43164.939999999995,14869.36154
2020-12-16 04:00:00,43164.939999999995,43244.12,42972.54,43161.979999999996,18373.97127
2020-12-16 05:00:00,43161.24,43306.28,43129.420000000006,43214.520000000004,14330.21312
2020-12-16 06:00:00,43214.520000000004,43400.26,43164.939999999995,43343.28,19108.60421
2020-12-16 07:00:00,43343.28,43401.0,43250.04,43291.479999999996,14636.26773
2020-12-16 08:00:00,43290.74,43527.54,43201.2,43523.84,17856.25957
2020-12-16 09:00:00,43523.84,43565.28,43334.4,43544.560000000005,20089.46008
2020-12-16 10:00:00,43543.079999999994,44001.88,43475.74,43997.439999999995,58546.79563
2020-12-16 11:00:00,43995.22,44141.0,43772.479999999996,43939.72,52854.56445
2020-12-16 12:00:00,43940.46,44312.68,43717.72,43867.939999999995,62418.946
2020-12-16 13:00:00,43867.939999999995,45131.86,43867.939999999995,45080.060000000005,107295.74029
2020-12-16 14:00:00,45077.1,46250.0,44984.6,45845.96,189690.24554
2020-12-16 15:00:00,45850.4,45990.26,45606.2,45894.8,73739.12723
2020-12-16 16:00:00,45894.060000000005,46546.0,45892.579999999994,46508.26,109995.75311
2020-12-16 17:00:00,46506.78,46534.9,45894.8,45981.38,60101.71255
2020-12-16 18:00:00,45981.38,46175.26,45584.74,45774.18,42612.40053
2020-12-16 19:00:00,45774.18,46162.68,45714.24,46065.0,25246.50373
2020-12-16 20:00:00,46065.74,46283.3,45951.04,46117.54,31595.16448
2020-12-16 21:00:00,46118.28,46784.28,46028.0,46539.34,61218.23373
2020-12-16 22:00:00,46542.3,46997.4,46426.86,46963.36,53366.60524
2020-12-16 23:00:00,46962.62,47360.0,46620.0,47151.32,79138.79691
2020-12-17 00:00:00,47151.32,47952.0,47129.12,47704.84,91799.03
2020-12-17 01:00:00,47704.84,48100.0,47448.8,47647.86,70628.18272
2020-12-17 02:00:00,47647.86,47952.0,47445.1,47802.520000000004,49672.89242
2020-12-17 03:00:00,47803.26,48256.88,46870.86,47117.28,100453.19257
2020-12-17 04:00:00,47117.28,47402.18,47064.0,47190.54,36005.69169
2020-12-17 05:00:00,47189.8,48026.0,47175.0,47933.5,48515.95927
2020-12-17 06:00:00,47931.28,47952.0,47481.36,47687.079999999994,64248.47751
2020-12-17 07:00:00,47687.82,47992.7,47537.6,47956.439999999995,40870.66555
2020-12-17 08:00:00,47952.0,48544.0,47742.579999999994,48070.4,106653.64258
2020-12-17 09:00:00,48071.14,48600.24,46990.0,47513.18,173533.77988
2020-12-17 10:00:00,47513.18,49595.54,47510.96,49491.2,213579.06433
2020-12-17 11:00:00,49485.28,49503.04,48629.84,48978.38,60250.30107
2020-12-17 12:00:00,48979.12,49315.079999999994,48643.9,49302.5,62440.07038
2020-12-17 13:00:00,49298.060000000005,49391.3,48286.479999999996,48774.14,73673.12122
2020-12-17 14:00:00,48777.1,49321.0,48515.88,49033.14,58839.42113
2020-12-17 15:00:00,49031.66,49271.420000000006,48810.4,49232.939999999995,51518.53909
2020-12-17 16:00:00,49233.68,50042.5,49024.26,49755.38,111056.53513
2020-12-17 17:00:00,49755.38,49799.04,47744.8,48114.8,84510.27975
2020-12-17 18:00:00,48147.36,48757.12,46306.24,48563.979999999996,178335.69456
2020-12-17 19:00:00,48558.060000000005,48877.0,47769.22,47961.62,73529.46446
2020-12-17 20:00:00,47958.66,48385.64,46896.020000000004,47570.16,79623.94599
2020-12-17 21:00:00,47570.16,47650.079999999994,46340.28,47428.82,100394.87548
2020-12-17 22:00:00,47428.82,48073.36,47389.6,47758.86,26802.2812
2020-12-17 23:00:00,47758.12,47822.5,47086.939999999995,47559.8,49194.91177
2020-12-18 00:00:00,47560.54,47690.78,46575.6,47331.14,63051.19576
2020-12-18 01:00:00,47331.88,48127.38,46929.32,47796.6,61444.80247
2020-12-18 02:00:00,47796.6,48413.76,47693.74,48139.96,49163.55877
2020-12-18 03:00:00,48139.22,48190.28,47496.9,47613.079999999994,46766.55297
2020-12-18 04:00:00,47613.82,47856.54,47367.4,47542.04,34893.59086
2020-12-18 05:00:00,47545.74,47892.060000000005,47456.2,47815.84,30404.97577
2020-12-18 06:00:00,47815.84,48015.64,47660.439999999995,47725.560000000005,26056.02936
2020-12-18 07:00:00,47726.3,47778.1,47488.020000000004,47777.36,30716.48152
2020-12-18 08:00:00,47777.36,48359.0,47537.6,48229.5,40995.46215
2020-12-18 09:00:00,48229.5,49019.079999999994,47954.96,48999.1,55976.46385
2020-12-18 10:00:00,48999.84,49181.14,48218.4,48341.979999999996,73207.77974
2020-12-18 11:00:00,48341.979999999996,48368.62,47730.0,48134.78,52632.21865
2020-12-18 12:00:00,48135.520000000004,48451.5,47695.22,48131.82,37573.61347
2020-12-18 13:00:00,48134.04,48205.079999999994,47177.22,47231.979999999996,51104.48352
2020-12-18 14:00:00,47231.979999999996,47530.939999999995,46781.32,47326.7,84183.70352
2020-12-18 15:00:00,47328.920000000006,47351.86,46816.84,47200.9,43615.15669
2020-12-18 16:00:00,47200.9,47675.979999999996,46937.46,47534.64,51299.27246
2020-12-18 17:00:00,47533.9,47960.88,47436.96,47844.7,27065.37759
2020-12-18 18:00:00,47845.439999999995,47926.84,47582.0,47796.6,19466.86447
2020-12-18 19:00:00,47796.6,47812.88,47360.0,47706.32,19388.56558
2020-12-18 20:00:00,47709.28,48005.28,47607.16,47974.939999999995,21683.41563
2020-12-18 21:00:00,47974.939999999995,48375.28,47974.939999999995,48133.3,37048.09681
2020-12-18 22:00:00,48133.3,48322.0,47781.8,48182.88,19180.99301
2020-12-18 23:00:00,48184.36,48483.32,47940.9,48384.9,23094.32556
2020-12-19 00:00:00,48378.24,48525.5,47889.1,48021.560000000005,25115.89011
