timestamp,open,high,low,close,volume
2020-12-05 00:00:00,10.93646,11.20286,10.809919999999998,11.192499999999999,31491593.9
2020-12-05 01:00:00,11.19398,11.2258,10.978639999999999,11.01046,13901347.8
2020-12-05 02:00:00,11.012680000000001,11.18066,10.99788,11.128120000000001,9494471.7
2020-12-05 03:00:00,11.12738,11.2295,11.1,11.171040000000001,8029579.6
2020-12-05 04:00:00,11.174,11.464080000000001,11.154760000000001,11.34642,25082558.5
2020-12-05 05:00:00,11.34642,11.49738,11.315339999999999,11.42042,10024163.8
2020-12-05 06:00:00,11.418940000000001,11.683860000000001,11.40118,11.60838,22510478.8
2020-12-05 07:00:00,11.618,11.65056,11.4626,11.49664,11770610.9
2020-12-05 08:00:00,11.49738,11.706800000000001,11.49738,11.660919999999999,16942058.9
2020-12-05 09:00:00,11.661660000000001,11.68016,11.54992,11.65944,7814844.2
2020-12-05 10:00:00,11.661660000000001,11.98652,11.62984,11.9362,28329702.5
2020-12-05 11:00:00,11.935459999999999,11.9732,11.719380000000001,11.7845,20123463.8
2020-12-05 12:00:00,11.7845,11.87478,11.729000000000001,11.8252,17412651.3
2020-12-05 13:00:00,11.82964,11.851099999999999,11.51514,11.62022,27144429.4
2020-12-05 14:00:00,11.622440000000001,11.809660000000001,11.618,11.78672,15090060.7
2020-12-05 15:00:00,11.79042,11.83112,11.7105,11.760819999999999,12110877.9
2020-12-05 16:00:00,11.76378,11.819280000000001,11.6698,11.789679999999999,12531920.7
2020-12-05 17:00:00,11.789679999999999,11.795599999999999,11.684600000000001,11.785240000000002,9714190.5
2020-12-05 18:00:00,11.785240000000002,11.803,11.72604,11.746020000000001,6323177.2
2020-12-05 19:00:00,11.7438,11.83408,11.71494,11.78598,8769081.5
2020-12-05 20:00:00,11.78672,11.8252,11.722339999999999,11.760819999999999,7918286.4
2020-12-05 21:00:00,11.76378,11.8252,11.744539999999999,11.74898,9656425.0
2020-12-05 22:00:00,11.750459999999999,11.77118,11.68756,11.73344,6137988.7
2020-12-05 23:00:00,11.734179999999999,11.859240000000002,11.6883,11.834819999999999,12671888.4
2020-12-06 00:00:00,11.83704,12.05312,11.75638,12.0213,29135260.6
2020-12-06 01:00:00,12.01908,12.02722,11.77192,11.80152,21328288.5
2020-12-06 02:00:00,11.80152,11.803,11.729000000000001,11.74158,11937217.7
2020-12-06 03:00:00,11.740100000000002,11.740100000000002,11.61282,11.666839999999999,12982604.3
2020-12-06 04:00:00,11.66462,11.6957,11.581,11.6587,9796947.7
2020-12-06 05:00:00,11.6587,11.660179999999999,11.581,11.606160000000001,5786336.0
2020-12-06 06:00:00,11.60246,11.6772,11.565460000000002,11.64094,4939370.8
2020-12-06 07:00:00,11.64094,11.683860000000001,11.56694,11.654259999999999,10608326.7
2020-12-06 08:00:00,11.654259999999999,11.660179999999999,11.470740000000001,11.493680000000001,14720801.4
2020-12-06 09:00:00,11.4885,11.56472,11.374540000000001,11.46038,17014939.7
2020-12-06 10:00:00,11.464820000000001,11.52328,11.40414,11.47592,9814159.9
2020-12-06 11:00:00,11.47666,11.54696,11.40858,11.53956,8522797.0
