timestamp,open,high,low,close,volume
2020-12-05 00:00:00,2148.331,2151.5278,2120.7512,2146.5402,165492.095
2020-12-05 01:00:00,2146.3626,2162.2726,2129.4683999999997,2133.7382,191957.616
2020-12-05 02:00:00,2134.382,2160.06,2132.0436,2151.4094,133254.779
2020-12-05 03:00:00,2151.4316,2165.98,2138.6,2153.5628,152466.852
2020-12-05 04:00:00,2153.5554,2161.096,2142.2185999999997,2143.2768,73991.965
2020-12-05 05:00:00,2143.558,2171.16,2142.3740000000003,2162.5316000000003,119976.256
2020-12-05 06:00:00,2162.7388,2166.4314,2156.2046,2159.5568,48380.446
2020-12-05 07:00:00,2159.5568,2162.1468,2147.48,2156.656,43532.818
2020-12-05 08:00:00,2156.9076,2205.2000000000003,2156.5672,2204.904,95013.19
2020-12-05 09:00:00,2204.904,2224.3512,2197.2006,2207.2868,158572.762
2020-12-05 10:00:00,2207.272,2213.9616,2196.8306000000002,2200.538,53761.316
2020-12-05 11:00:00,2200.538,2205.2000000000003,2183.0,2195.8464,57147.26
2020-12-05 12:00:00,2195.8834,2201.7960000000003,2189.1124,2196.32,35743.843
2020-12-05 13:00:00,2196.8824,2197.4596,2176.1994,2180.484,62130.567
2020-12-05 14:00:00,2180.3508,2188.9126,2180.2028,2187.0256,48552.033
2020-12-05 15:00:00,2187.0256,2189.9708,2180.6172,2183.2516,58287.051
2020-12-05 16:00:00,2182.9778,2189.3492,2171.9,2182.4598,49125.653
2020-12-05 17:00:00,2182.5264,2184.48,2176.3696,2184.4578,27005.579
2020-12-05 18:00:00,2184.2876,2199.0136,2181.52,2183.2294,67797.231
2020-12-05 19:00:00,2182.9112,2190.4074,2180.3582,2190.4074,25412.491
2020-12-05 20:00:00,2190.4074,2192.9900000000002,2178.56,2186.3596000000002,41508.926
2020-12-05 21:00:00,2186.3596000000002,2192.6126,2179.189,2180.0178,28057.852
2020-12-05 22:00:00,2180.0178,2182.9852,2176.4214,2181.9492,33555.905
2020-12-05 23:00:00,2181.9492,2201.0634,2178.1603999999998,2199.8720000000003,66145.661
2020-12-06 00:00:00,2199.9904,2230.8705999999997,2191.8356,2215.7968,234102.861
2020-12-06 01:00:00,2215.8633999999997,2233.4606,2206.7836,2213.2956,183606.229
2020-12-06 02:00:00,2213.4732,2214.0652,2189.5342,2197.7185999999997,76022.203
2020-12-06 03:00:00,2197.6964,2200.3012,2189.3269999999998,2195.9722,32272.783
2020-12-06 04:00:00,2195.7798,2196.5124,2188.92,2192.583,41517.362
2020-12-06 05:00:00,2192.2722,2195.025,2183.0,2183.7400000000002,33298.49
2020-12-06 06:00:00,2183.4292,2195.0398,2180.2398000000003,2185.7601999999997,35969.186
2020-12-06 07:00:00,2185.6566000000003,2199.3096,2185.1238,2192.3388,74963.657
2020-12-06 08:00:00,2192.5904,2195.6096000000002,2176.7396000000003,2181.7272000000003,60051.793
