volume_lag_1,volume_lag_6,volume_lag_12,volume_lag_24,volume_lag_48,return_6h,return_12h,return_24h,momentum_6h,momentum_12h,momentum_24h,roc_24h,volume_std_6h,volume_std_12h,volume_std_24h,volume_mean_24h,volume_change_24h,sma_7,sma_14,sma_30,macd,bb_width,rsi_14,price_range,atr_14,vpt
0.0005191068524559777,0.000838387174949455,0.0009614048174792338,0.0005408504878747028,0.001293733895538827,0.18481710646058783,0.10803299448164246,0.0593452334102868,0.47462113278192025,0.5246903066143761,0.4443101479411418,0.059345234369838185,0.001443109077801969,0.0013758672556832086,0.0009067281134843315,0.000975742209038956,0.005634271519308077,0.0005821534011545878,0.0005562555906296157,0.000538587407315889,0.3882141586296824,0.00015603530397730598,0.516278713534385,5.075157438794547e-05,6.092231688126525e-06,0.00010866024207432586
0.0013627327581879278,0.0014374124507975277,0.0006940469813636014,0.0005069015133698244,0.002558594682536279,0.18400064591907586,0.10616347985969128,0.058886120688489765,0.47459018203464315,0.5246194411215027,0.4442750886997991,0.05888612165832331,0.0012883471906451917,0.0013770038780564835,0.000910940887674143,0.0010050017239257095,0.0036988423682185793,0.0005781693099574299,0.0005560426002912966,0.0005366871434322486,0.3881988362157741,0.00015601343814083954,0.4933779715778251,8.684158284159488e-05,1.3356046393199541e-05,0.00010687440885084641
0.0008074292653823934,0.0014862751143885702,0.0005165446867652711,0.00027193840914976756,0.0006025539260311573,0.17799173091414236,0.10448028806473877,0.05820227391186897,0.47436010238319737,0.5245559917848601,0.44422337631881864,0.058202274897282816,0.0011831356368763315,0.0014596998559413584,0.0009782407557832166,0.0011081523766252998,0.009385336370554873,0.0005671942662822389,0.0005505549668687147,0.0005345354600193876,0.3881561149890053,0.00023586838362812563,0.35760289891480934,0.0003067650718560253,6.455422423380606e-05,0.00010014709540211289
0.0013314103072457767,0.00023130895618653176,0.0003461296386449891,0.0003272969491805446,0.0005845230831150539,0.17792138432979682,0.1037707080548135,0.05786926962421073,0.4743574920792102,0.5245287992120135,0.44419752012832836,0.05786927061685968,0.0009201353070561672,0.0013813392386167076,0.0009534135180244817,0.001153113797459224,0.005113380315327114,0.0005487772409368843,0.0005433884684264385,0.000532108969214123,0.38812201971567506,0.00028880321023415253,0.3011087080920782,0.00012349549767734033,6.93577146032924e-05,9.99330391715209e-05
0.0007891007344725447,0.0006193052950487079,0.00046342895290312186,0.00018073916720448782,0.0009846478599734483,0.1802386182779416,0.10396336934818055,0.05817586627993019,0.4744473611164847,0.5245362153682444,0.4442214042364931,0.05817586726595871,0.0008445712820211167,0.0013313599815327878,0.00091315484089503,0.0012351130687219076,0.009675958517698414,0.0005306107873649357,0.0005375500273878017,0.0005274372435432656,0.3880966440054087,0.000325674826328453,0.32507047215145474,0.00010093924239380971,7.205235554227358e-05,9.99330391715209e-05
0.0010229628593819596,0.0005191068524559777,0.0002655290218094733,0.0003922132242480957,0.0006684202677665913,0.17999838113008293,0.10384292962420387,0.058020255414398605,0.4744384115028143,0.5245318206089964,0.44420957174253994,0.05802025640393844,0.0006101408108365599,0.0011717946796540972,0.0009061618531530474,0.0012987995952074688,0.005729560850125437,0.0005171300259556833,0.0005300076636426107,0.0005228941511199156,0.38807339313089095,0.0003620949309340462,0.26916788569429617,9.699189771918398e-05,8.810304287445439e-05,9.905866632826462e-05
0.0010463446653288066,0.0013627327581879278,0.000838387174949455,0.0007488614346906106,0.0012935496875479918,0.18120268071659662,0.10481130179301865,0.059053814928362466,0.47448390537230595,0.5245683520452451,0.4442886741558194,0.05905381589484971,0.0004740282977328873,0.0011655921958358434,0.0009164443563420235,0.001321204516874686,0.003152808100513923,0.0005084852997731703,0.0005248457801492235,0.0005188831325839851,0.38807214814840885,0.00037568467901950354,0.3569397704905023,6.879657861476912e-05,9.653844059647654e-05,0.00010154861813502342
0.0009789848926059995,0.0008074292653823934,0.0014374124507975277,0.0007711366792664873,0.0008192794540890684,0.18262673573906504,0.10526410531421311,0.05877127995500535,0.4745383488554682,0.5245856564097839,0.4442669812502386,0.058771280927757255,0.0009900721986658872,0.0012641434415152284,0.0009835760981871393,0.0012650262843530758,0.0008481375232652604,0.0004989385152063948,0.0005202226369233499,0.0005147902565269141,0.3880735407669544,0.00038757349562800776,0.368864992261633,4.3984697802886076e-05,9.278937494224608e-05,0.00010156997413728694
0.00019412376578847567,0.0013314103072457767,0.0014862751143885702,0.00017211350489995,0.0015334205392087226,0.18663764430089677,0.1037565262962194,0.05895066304583734,0.4746893735861578,0.5245274258497484,0.44428056670625893,0.058950664014512814,0.0008515095505841693,0.001119816955054368,0.000919525106663953,0.0013031534186337813,0.005929180060846683,0.0004946286807038085,0.0005160755897478373,0.0005116855176893352,0.3880828125764789,0.0003918381388467994,0.3854620981109997,6.879657861477757e-05,9.653844059648005e-05,0.0001022103155154061
0.000563721568137156,0.0007891007344725447,0.00023130895618653176,0.0003739230453762676,0.0006025001412381113,0.18501373572401664,0.10252971005164886,0.05850158209657652,0.47462859079331243,0.5244807315327388,0.44424660306620817,0.05850158307548211,0.0010493616779377497,0.0010680798176503307,0.0009488831806043402,0.001395915191075598,0.0073891723989922935,0.0004942528230436991,0.0005104000236737981,0.0005069377814631313,0.3880752076883085,0.0004025137796189636,0.3554520099099039,0.00014041268913999095,0.00011258912792866303,9.861041061752566e-05
