volume_lag_1,volume_lag_6,volume_lag_12,volume_lag_24,volume_lag_48,return_6h,return_12h,return_24h,momentum_6h,momentum_12h,momentum_24h,roc_24h,volume_std_6h,volume_std_12h,volume_std_24h,volume_mean_24h,volume_change_24h,sma_7,sma_14,sma_30,macd,bb_width,rsi_14,price_range,atr_14,vpt
0.05601832756431498,0.0132184336304014,0.015335352090008353,0.11665246587656881,0.08238782392988697,0.3686694309950947,0.4147869493174302,0.3446640701653236,0.6095096678082078,0.4819394318482762,0.47165313134096504,0.3446640732354998,0.07410867776213845,0.06958595140541078,0.076154426831237,0.05701488792043482,0.002259157034672788,0.0015501746307314752,0.0015221973972484302,0.0015000969475911184,0.4999911702287931,0.0007248928843718151,0.4514046760892087,0.0008247770132917077,0.0007811083675668307,0.006558551729591375
0.06659994240258366,0.012348185365596114,0.029828414671928156,0.09143413476227465,0.09560486921105159,0.3635098619837775,0.41630462196162776,0.3432257723113893,0.6091877004669262,0.4820305338981066,0.47154305232567556,0.34322577536876003,0.07125400433962162,0.069160801599583,0.054126832943974836,0.05059618485151611,0.0010661881590463826,0.0015597865212291719,0.0015113386132199127,0.0014936201474908515,0.49998931104720484,0.0006902723948274288,0.41965560051072437,0.0002595994044341219,0.0007920308186031152,0.006483246328091048
0.024700931308613224,0.012205894051604799,0.021828565085085225,0.037706005126285594,0.06628830843895021,0.3559252504313178,0.4100306361779803,0.3480652158324963,0.6087136337635378,0.48165039219714306,0.4719252970419032,0.3480652189329544,0.06773810578399392,0.06917802505221958,0.052747895603120105,0.04927765631017111,0.0025260915937497332,0.0015639419647978752,0.0015088263233768947,0.0014873299787702126,0.4999523546324636,0.0006385882149099714,0.47724237956703636,0.00013793639996797857,0.0006401372939116032,0.006441026762959689
0.023997685475995536,0.00845532552071958,0.01312119624676877,0.015857273519426677,0.07588293681547226,0.3577410965903196,0.41065784395271826,0.3498225340784573,0.6088273529127763,0.4816884571204705,0.4720612632832459,0.3498225371945613,0.061015221139040274,0.06831678717683794,0.05253992255944106,0.050099354596932266,0.006073688778080041,0.0015630390296299086,0.0015137527667409376,0.0014838139357417504,0.4999583269797997,0.00043501254247103486,0.540531426964248,7.232620223034368e-06,0.00036605522818801065,0.006473037488810657
0.024400207872237394,0.011824359200929904,0.01681922325013444,0.020474073591048293,0.03669209168103201,0.35892856766738235,0.41202861487792214,0.3489368162913886,0.6089016257321229,0.4817716924194799,0.4719945628629646,0.34893681939960697,0.053367489744527784,0.06810922481883024,0.052794270125634174,0.05095712335002876,0.005675828786872582,0.0015546504706501023,0.0015099647047120146,0.001477982281151291,0.49990392157405106,0.000405100500471794,0.4639387750250357,0.00019967197972892557,0.00033543153369375046,0.0063906080829835375
0.02939202104896439,0.05601832756431498,0.011376306440814289,0.01636951795490208,0.059656931722127375,0.3477877211444473,0.41061636440130467,0.3550101673917177,0.6081997653579162,0.48168591945891537,0.4724628651144503,0.35501017055400863,0.05013462622524919,0.06685914541582534,0.05267463902600065,0.05113400999294101,0.004403788907512339,0.0015634079708813338,0.0015091992414004666,0.0014684433439705403,0.4999369011217279,0.00031438219704876884,0.49121040844259933,0.0001206297730056985,0.0003489059592712223,0.006446852812715866
0.018208551822484625,0.06659994240258366,0.0132184336304014,0.017703280096377595,0.02390154029372293,0.3574374279429049,0.41841006349945503,0.35627371270012564,0.6088081628063424,0.48215817827433133,0.47255918425282856,0.35627371587366613,0.016546375086733192,0.06698372959345678,0.053123617499298094,0.050648986684633975,0.002845966193792308,0.0015517571945204917,0.001517059960792102,0.00145552660922771,0.500027033170033,0.00018084880531808473,0.5663802864950475,0.0001257959303078591,0.0002211030742485194,0.0064799628932911725
0.012660647844115832,0.024700931308613224,0.012348185365596114,0.03717736069059904,0.02148060481384927,0.3655993350978038,0.420640377505223,0.3554982541575336,0.6093195436055746,0.4822934356352216,0.4724985475071182,0.3554982573241699,0.018658239461197403,0.06668320935134471,0.052190726115961254,0.0483905873583413,0.0014666947842001399,0.0015561747805573137,0.0015223593221797209,0.001444837930584836,0.5001560075423145,4.76349711697289e-05,0.5461132979761727,0.0,0.00012320933084854777,0.006512681533375457
0.013697505009022894,0.023997685475995536,0.012205894051604799,0.029730283351197016,0.0471902217836115,0.3615247901406874,0.41203975994902414,0.3562314333532257,0.6090640308921291,0.48177245371794647,0.4725566188520485,0.35623143652638983,0.027975500891606973,0.06617477115020351,0.053417116932241625,0.04920613810531568,0.005089077510386672,0.0015569514989813705,0.0015276096154063412,0.0014362690157598992,0.5001577450446939,4.8045934864659716e-05,0.5456229911016726,0.0003019618943119309,0.00015760994766376508,0.006343153440677174
0.0382093036984953,0.024400207872237394,0.00845532552071958,0.02491361192890986,0.07893226612785252,0.3598409836592406,0.41213993996268,0.35595918535598026,0.6089588406790836,0.48177854410567883,0.47253562920930264,0.3559591885267204,0.031041721909753437,0.0654428392890542,0.05406459106893915,0.0478336898566075,0.0017069792395736846,0.001562747760220887,0.0015326391019084783,0.001428361375082521,0.500166204672621,2.0963584373030484e-07,0.5437884825182868,9.531560222506233e-05,0.00014750412848066316,0.006345229994265678
